Incident_ID,Raw_Log_Timestamp,Target_Server,Vector_Type,Containment_Time_Hrs
INC-00352,2025-10-26 06:43:00 [WARN],SRV-008, DDoS ,35
INC-00353,2025-01-21 21:59:00 [WARN],SRV-005, DDoS ,147
INC-00354,2025-07-21 21:47:00 [WARN],SRV-006, SQL_Injection ,113
INC-00355,2025-03-13 08:44:00 [WARN],SRV-003, Brute_Force,127
INC-00356,2025-07-15 19:39:00 [WARN],SRV-006,Ransomware,86
INC-00357,2025-10-16 00:27:00 [WARN],SRV-007,Insider_Threat,10
INC-00358,2025-09-04 22:51:00 [WARN],SRV-007,phishing,28
INC-00359,2025-02-03 20:54:00 [WARN],SRV-004,ransomware,132
INC-00360,2025-08-05 00:52:00 [WARN],SRV-004,Ransomware,12
INC-00361,2025-06-06 01:58:00 [WARN],SRV-006, SQL_Injection ,131
INC-00362,2025-07-10 05:44:00 [WARN],SRV-006,Ransomware,115
INC-00363,2025-12-14 20:33:00 [WARN],SRV-004,phishing,55 hrs
INC-00364,2025-01-25 05:21:00 [WARN],SRV-002,Cross_Site_Scripting,52
INC-00365,2025-05-04 11:36:00 [WARN],SRV-008, SQL_Injection ,36
INC-00366,2025-06-24 06:02:00 [WARN],SRV-002,Cross_Site_Scripting,108
INC-00367,2025-09-22 15:18:00 [WARN],SRV-002, Brute_Force,87
INC-00368,2025-11-11 14:45:00 [WARN],SRV-005,Insider_Threat,27 hrs
INC-00369,2025-04-17 06:51:00 [WARN],SRV-006,Cross_Site_Scripting,149
INC-00370,2025-03-04 15:40:00 [WARN],SRV-008,Ransomware,42
INC-00371,2025-03-29 14:00:00 [WARN],SRV-005, DDoS ,74
INC-00372,2025-10-18 13:36:00 [WARN],SRV-005,malware_dropper,127
INC-00373,2025-12-17 13:36:00 [WARN],SRV-003,malware_dropper,134
INC-00374,2025-11-18 23:25:00 [WARN],SRV-006, brute_force,13
INC-00375,2025-08-12 09:30:00 [WARN],SRV-005,Malware_Dropper,95
INC-00376,2025-05-01_10:06:00 [ERROR],SRV-003,Malware_Dropper,96
INC-00377,2025-06-30 23:58:00 [WARN],SRV-001,Ransomware,51
INC-00378,2025-09-09_11:10:00 [ERROR],SRV-004,zero_day,46
INC-00379,2025-11-09 05:56:00 [WARN],SRV-004,Cross_Site_Scripting,121
INC-00380,2025-06-08 21:27:00 [WARN],SRV-004,Zero_Day,64 hrs
INC-00381,2025-08-15 08:04:00 [WARN],SRV-003,phishing,16
INC-00382,2025-01-09 04:18:00 [WARN],SRV-001,Malware_Dropper,30
INC-00383,2025-06-16 21:09:00 [WARN],SRV-001, SQL_Injection ,64
INC-00384,2025-12-09 09:45:00 [WARN],SRV-002,Cross_Site_Scripting,129
INC-00385,2025-12-24 04:51:00 [WARN],SRV-007,Insider_Threat,90
INC-00386,2025-06-29_05:13:00 [ERROR],SRV-004, brute_force,126
INC-00387,2025-12-17 05:43:00 [WARN],SRV-006, Brute_Force,83
INC-00388,2025-07-26 20:11:00 [WARN],SRV-008,zero_day,130
INC-00389,2025-08-01 07:45:00 [WARN],SRV-007,insider_threat,75
INC-00390,2025-01-17 00:06:00 [WARN],SRV-004,Ransomware,101
INC-00391,2025-11-24 12:29:00 [WARN],SRV-006,Zero_Day,42
INC-00392,2025-05-16_23:49:00 [ERROR],SRV-006,Zero_Day,50 hrs
INC-00393,2025-03-14 19:13:00 [WARN],SRV-006,Insider_Threat,55
INC-00394,2025-10-19 17:20:00 [WARN],SRV-008,insider_threat,63
INC-00395,2025-09-27 21:32:00 [WARN],SRV-006,Zero_Day,19
INC-00396,2025-01-13 01:56:00 [WARN],SRV-002, sql_injection ,48
INC-00397,2025-12-03 10:25:00 [WARN],SRV-005,Cross_Site_Scripting,42
INC-00398,2025-06-16 04:34:00 [WARN],SRV-005,ransomware,52
INC-00399,2025-07-21 05:29:00 [WARN],SRV-001,Cross_Site_Scripting,110
INC-00400,2025-12-03 09:17:00 [WARN],SRV-003,Phishing,111
INC-00401,2025-08-26 06:38:00 [WARN],SRV-001, Brute_Force,83
INC-00402,2025-07-20 11:06:00 [WARN],SRV-002,Ransomware,10
INC-00403,2025-03-11 05:52:00 [WARN],SRV-008, SQL_Injection ,62
INC-00404,2025-09-04 12:22:00 [WARN],SRV-007,insider_threat,10
INC-00405,2025-01-19 01:29:00 [WARN],SRV-005,Malware_Dropper,23
INC-00406,2025-12-07 09:05:00 [WARN],SRV-008, brute_force,118
INC-00407,2025-01-01 21:29:00 [WARN],SRV-008,phishing,64
INC-00408,2025-05-27_19:52:00 [ERROR],SRV-003, DDoS ,
INC-00409,2025-03-01 09:58:00 [WARN],SRV-001,malware_dropper,102
INC-00410,2025-04-01 07:43:00 [WARN],SRV-003,Phishing,134
INC-00411,2025-02-27 10:35:00 [WARN],SRV-006,Insider_Threat,78
INC-00412,2025-05-11 18:57:00 [WARN],SRV-001,Malware_Dropper,33
INC-00413,2025-10-22_13:45:00 [ERROR],SRV-008,Cross_Site_Scripting,138
INC-00414,2025-01-15 07:50:00 [WARN],SRV-001, Brute_Force,52
INC-00415,2025-11-17_04:26:00 [ERROR],SRV-003, DDoS ,34
INC-00416,2025-06-24 21:31:00 [WARN],SRV-001, Brute_Force,76
INC-00417,2025-02-04 02:14:00 [WARN],SRV-003, SQL_Injection ,27
INC-00418,2025-11-04 22:07:00 [WARN],SRV-003,Insider_Threat,127
INC-00419,2025-10-05 02:53:00 [WARN],SRV-007, SQL_Injection ,71
INC-00420,2025-03-07 05:26:00 [WARN],SRV-001, Brute_Force,65
INC-00421,2025-01-16 01:28:00 [WARN],SRV-006,zero_day,50
INC-00422,2025-02-05 17:42:00 [WARN],SRV-007, brute_force,132
INC-00423,2025-06-14 01:52:00 [WARN],SRV-005,zero_day,59
INC-00424,2025-06-09 09:01:00 [WARN],SRV-006, brute_force,60 hrs
INC-00425,2025-04-08 21:53:00 [WARN],SRV-003,zero_day,119
INC-00426,2025-06-14 04:41:00 [WARN],SRV-001, Brute_Force,77
INC-00427,2025-03-03 01:47:00 [WARN],SRV-007, brute_force,85
INC-00428,2025-10-28 23:59:00 [WARN],SRV-007, brute_force,123
INC-00429,2025-05-14 08:26:00 [WARN],SRV-002, brute_force,65
INC-00430,2025-03-01 17:10:00 [WARN],SRV-003, Brute_Force,105
INC-00431,2025-08-10_22:39:00 [ERROR],SRV-006,malware_dropper,83
INC-00432,2025-04-01 07:17:00 [WARN],SRV-004, SQL_Injection ,132
INC-00433,2025-04-17 12:45:00 [WARN],SRV-008,Malware_Dropper,41
INC-00434,2025-05-13 00:21:00 [WARN],SRV-001, SQL_Injection ,81
INC-00435,2025-07-24 13:05:00 [WARN],SRV-002,Cross_Site_Scripting,75
INC-00436,2025-05-11 19:38:00 [WARN],SRV-004, DDoS ,109
INC-00437,2025-11-17 09:09:00 [WARN],SRV-005,phishing,78 hrs
INC-00438,2025-06-02 13:53:00 [WARN],SRV-002,Cross_Site_Scripting,9
INC-00439,2025-04-01 16:32:00 [WARN],SRV-006,Malware_Dropper,15
INC-00440,2025-12-23 22:16:00 [WARN],SRV-003,Zero_Day,150
INC-00441,2025-11-06 12:11:00 [WARN],SRV-008, SQL_Injection ,78
INC-00442,2025-11-11 01:14:00 [WARN],SRV-007,Zero_Day,5
INC-00443,2025-08-20 08:29:00 [WARN],SRV-003, SQL_Injection ,124
INC-00444,2025-06-05 13:56:00 [WARN],SRV-001, SQL_Injection ,122
INC-00445,2025-05-29 08:02:00 [WARN],SRV-003, brute_force,26
INC-00446,2025-10-24 20:48:00 [WARN],SRV-001,Zero_Day,106
INC-00447,2025-02-07 11:34:00 [WARN],SRV-004,ransomware,2
INC-00448,2025-05-12 02:22:00 [WARN],SRV-008,Malware_Dropper,46
INC-00449,2025-05-09 22:56:00 [WARN],SRV-006,malware_dropper,6
INC-00450,2025-01-02 21:54:00 [WARN],SRV-005,Zero_Day,113
INC-00451,2025-02-22 20:45:00 [WARN],SRV-007,Cross_Site_Scripting,32
INC-00452,2025-12-01 16:54:00 [WARN],SRV-003, DDoS ,117
INC-00453,2025-08-05 15:37:00 [WARN],SRV-006,Malware_Dropper,124 hrs
INC-00454,2025-04-04 17:41:00 [WARN],SRV-007, DDoS ,37
INC-00455,2025-10-24 14:05:00 [WARN],SRV-003, ddos ,134
INC-00456,2025-03-23 15:02:00 [WARN],SRV-001,Phishing,90
INC-00457,2025-04-08 18:29:00 [WARN],SRV-008, SQL_Injection ,76
INC-00458,2025-05-25 09:33:00 [WARN],SRV-004,Ransomware,147
INC-00459,2025-05-01 22:49:00 [WARN],SRV-001,malware_dropper,53
INC-00460,2025-10-11 13:14:00 [WARN],SRV-007,Phishing,86
INC-00461,2025-01-20 01:28:00 [WARN],SRV-003,Insider_Threat,113
INC-00462,2025-09-05 05:34:00 [WARN],SRV-005, Brute_Force,139
INC-00463,2025-11-19 21:34:00 [WARN],SRV-007,zero_day,34
INC-00464,2025-04-11 19:51:00 [WARN],SRV-008,Insider_Threat,22
INC-00465,2025-09-16 10:01:00 [WARN],SRV-002,Phishing,56
INC-00466,2025-04-28 14:33:00 [WARN],SRV-008, DDoS ,22
INC-00467,2025-12-11 09:36:00 [WARN],SRV-001, brute_force,60
INC-00468,2025-06-13 09:26:00 [WARN],SRV-002,insider_threat,33
INC-00469,2025-07-24 19:51:00 [WARN],SRV-007,Ransomware,148
INC-00470,2025-01-17 18:14:00 [WARN],SRV-007,Insider_Threat,60
INC-00471,2025-06-20 01:58:00 [WARN],SRV-005, SQL_Injection ,141
INC-00472,2025-12-23 14:46:00 [WARN],SRV-001,zero_day,91
INC-00473,2025-09-20 03:55:00 [WARN],SRV-006,Zero_Day,58
INC-00474,2025-07-23 05:53:00 [WARN],SRV-006, DDoS ,109
INC-00475,2025-06-10 18:49:00 [WARN],SRV-004,phishing,131
INC-00476,2025-04-17 06:41:00 [WARN],SRV-004,Insider_Threat,58
INC-00477,2025-04-16 16:48:00 [WARN],SRV-001,cross_site_scripting,27
INC-00478,2025-05-04 10:49:00 [WARN],SRV-002, ddos ,59
INC-00479,2025-11-12_19:22:00 [ERROR],SRV-007,Ransomware,106
INC-00480,2025-10-07 01:07:00 [WARN],SRV-004,ransomware,54 hrs
INC-00481,2025-01-08 06:11:00 [WARN],SRV-002,Insider_Threat,96
INC-00482,2025-07-05 00:32:00 [WARN],SRV-002, ddos ,136
INC-00483,2025-07-06 03:43:00 [WARN],SRV-001,zero_day,114
INC-00484,2025-01-17 14:36:00 [WARN],SRV-002,Zero_Day,106
INC-00485,2025-09-05_11:28:00 [ERROR],SRV-002,Insider_Threat,44
INC-00486,2025-07-21 11:58:00 [WARN],SRV-008,Insider_Threat,76
INC-00487,2025-06-28_22:15:00 [ERROR],SRV-008,Ransomware,74
INC-00488,2025-01-16 12:02:00 [WARN],SRV-001,Phishing,85
INC-00489,2025-07-13 14:47:00 [WARN],SRV-001,Zero_Day,38
INC-00490,2025-02-01 21:20:00 [WARN],SRV-003,Zero_Day,132
INC-00491,2025-12-07 16:59:00 [WARN],SRV-005,Zero_Day,57
INC-00492,2025-10-28 14:52:00 [WARN],SRV-005,Insider_Threat,125
INC-00493,2025-11-18 16:56:00 [WARN],SRV-004, Brute_Force,40
INC-00494,2025-11-18 03:06:00 [WARN],SRV-006,Insider_Threat,101
INC-00495,2025-11-13 06:22:00 [WARN],SRV-007,phishing,19
INC-00496,2025-05-26 02:23:00 [WARN],SRV-002,ransomware,42
INC-00497,2025-11-21 05:50:00 [WARN],SRV-004,phishing,75
INC-00498,2025-11-29 04:03:00 [WARN],SRV-002,Zero_Day,123
INC-00499,2025-08-02 11:56:00 [WARN],SRV-001,Zero_Day,94
INC-00500,2025-09-18 23:25:00 [WARN],SRV-005,Zero_Day,113
INC-00501,2025-02-22_20:28:00 [ERROR],SRV-001, SQL_Injection ,9
INC-00502,2025-03-01 10:19:00 [WARN],SRV-005,Cross_Site_Scripting,91
INC-00503,2025-07-31 16:46:00 [WARN],SRV-005, Brute_Force,105
INC-00504,2025-01-14 18:28:00 [WARN],SRV-002, Brute_Force,150
INC-00505,2025-08-29 18:49:00 [WARN],SRV-005,Ransomware,79
INC-00506,2025-04-18 01:07:00 [WARN],SRV-001,Phishing,36
INC-00507,2025-12-24 03:42:00 [WARN],SRV-003, brute_force,15
INC-00508,2025-03-11 15:10:00 [WARN],SRV-008, brute_force,134
INC-00509,2025-04-06 18:14:00 [WARN],SRV-005,Cross_Site_Scripting,135
INC-00510,2025-12-29 03:45:00 [WARN],SRV-008,zero_day,
INC-00511,2025-02-26 04:59:00 [WARN],SRV-006, ddos ,99
INC-00512,2025-02-02 05:02:00 [WARN],SRV-005,Insider_Threat,102
INC-00513,2025-08-02 21:26:00 [WARN],SRV-006,Phishing,144
INC-00514,2025-08-07 08:14:00 [WARN],SRV-008, SQL_Injection ,45
INC-00515,2025-08-15 18:10:00 [WARN],SRV-005,Cross_Site_Scripting,42
INC-00516,2025-12-27 09:40:00 [WARN],SRV-003,Malware_Dropper,109
INC-00517,2025-07-12 22:07:00 [WARN],SRV-007, DDoS ,94
INC-00518,2025-02-13 18:04:00 [WARN],SRV-004, DDoS ,78
INC-00519,2025-01-11 21:33:00 [WARN],SRV-008,Malware_Dropper,26
INC-00520,2025-07-27 08:10:00 [WARN],SRV-007,Ransomware,55
INC-00521,2025-05-22 22:59:00 [WARN],SRV-005, DDoS ,78
INC-00522,2025-02-08 14:54:00 [WARN],SRV-002,Insider_Threat,123
INC-00523,2025-10-16_20:37:00 [ERROR],SRV-005,Zero_Day,90
INC-00524,2025-11-08 21:31:00 [WARN],SRV-002,Zero_Day,44
INC-00525,2025-07-23 16:14:00 [WARN],SRV-007, Brute_Force,145
INC-00526,2025-10-09 03:08:00 [WARN],SRV-002, DDoS ,110
INC-00527,2025-07-19_19:39:00 [ERROR],SRV-007, SQL_Injection ,18
INC-00528,2025-07-27 17:17:00 [WARN],SRV-002,Ransomware,34
INC-00529,2025-10-10 23:29:00 [WARN],SRV-003,Phishing,76
INC-00530,2025-06-06 10:06:00 [WARN],SRV-006,Malware_Dropper,144
INC-00531,2025-11-30 22:00:00 [WARN],SRV-007,Ransomware,
INC-00532,2025-07-13 23:10:00 [WARN],SRV-008,Zero_Day,117
INC-00533,2025-09-20 17:24:00 [WARN],SRV-005,Cross_Site_Scripting,128
INC-00534,2025-01-25 03:37:00 [WARN],SRV-005,ransomware,1
INC-00535,2025-08-24 17:07:00 [WARN],SRV-001,phishing,87
INC-00536,2025-03-13 05:59:00 [WARN],SRV-008,cross_site_scripting,107
INC-00537,2025-07-11_17:23:00 [ERROR],SRV-005, Brute_Force,90
INC-00538,2025-04-03 20:45:00 [WARN],SRV-007,Phishing,94
INC-00539,2025-12-22 23:11:00 [WARN],SRV-004,Phishing,58
INC-00540,2025-10-18_16:31:00 [ERROR],SRV-002,Ransomware,4
INC-00541,2025-10-26 03:07:00 [WARN],SRV-002, SQL_Injection ,99 hrs
INC-00542,2025-01-29 02:03:00 [WARN],SRV-005,Phishing,99
INC-00543,2025-08-22 12:41:00 [WARN],SRV-007,Zero_Day,69
INC-00544,2025-07-24_21:05:00 [ERROR],SRV-002,Phishing,63
INC-00545,2025-08-22_01:03:00 [ERROR],SRV-008, SQL_Injection ,136
INC-00546,2025-01-08 23:08:00 [WARN],SRV-007,Phishing,
INC-00547,2025-05-19 22:58:00 [WARN],SRV-004,Ransomware,34
INC-00548,2025-09-18 03:36:00 [WARN],SRV-002, sql_injection ,54
INC-00549,2025-03-16 13:11:00 [WARN],SRV-005,malware_dropper,23
INC-00550,2025-08-07 19:52:00 [WARN],SRV-004,Cross_Site_Scripting,6
INC-00551,2025-04-18 16:58:00 [WARN],SRV-008,Cross_Site_Scripting,133
INC-00552,2025-10-03_01:05:00 [ERROR],SRV-001,Malware_Dropper,110
INC-00553,2025-06-21 05:22:00 [WARN],SRV-008, DDoS ,102
INC-00554,2025-07-20 19:09:00 [WARN],SRV-008,Zero_Day,148
INC-00555,2025-01-10 02:00:00 [WARN],SRV-006, Brute_Force,135
INC-00556,2025-01-22 21:55:00 [WARN],SRV-004,Zero_Day,68
INC-00557,2025-10-02 15:40:00 [WARN],SRV-004, SQL_Injection ,120
INC-00558,2025-03-05_23:09:00 [ERROR],SRV-003, SQL_Injection ,75
INC-00559,2025-09-18 14:19:00 [WARN],SRV-003,Insider_Threat,41
INC-00560,2025-09-13 16:39:00 [WARN],SRV-008, Brute_Force,143
INC-00561,2025-05-19 09:37:00 [WARN],SRV-006,Ransomware,112
INC-00562,2025-05-02 17:05:00 [WARN],SRV-002,Ransomware,40
INC-00563,2025-08-31 15:30:00 [WARN],SRV-003, DDoS ,30
INC-00564,2025-02-12_02:33:00 [ERROR],SRV-001,Cross_Site_Scripting,61
INC-00565,2025-11-24 19:04:00 [WARN],SRV-002,Phishing,144
INC-00566,2025-12-29 17:29:00 [WARN],SRV-007,Malware_Dropper,132
INC-00567,2025-10-05 03:12:00 [WARN],SRV-008,Malware_Dropper,79
INC-00568,2025-08-20 01:35:00 [WARN],SRV-006,Ransomware,51
INC-00569,2025-10-14_18:14:00 [ERROR],SRV-007, SQL_Injection ,127
INC-00570,2025-01-12 06:06:00 [WARN],SRV-001, Brute_Force,27
INC-00571,2025-11-04 02:33:00 [WARN],SRV-008,Cross_Site_Scripting,39
INC-00572,2025-09-15_00:14:00 [ERROR],SRV-005,Zero_Day,32
INC-00573,2025-11-08 23:19:00 [WARN],SRV-007, SQL_Injection ,70
INC-00574,2025-05-01 16:18:00 [WARN],SRV-003,Ransomware,49
INC-00575,2025-03-13 02:58:00 [WARN],SRV-004, Brute_Force,90
INC-00576,2025-03-09_11:53:00 [ERROR],SRV-007,Cross_Site_Scripting,131
INC-00577,2025-04-24 12:40:00 [WARN],SRV-005,Cross_Site_Scripting,81
INC-00578,2025-06-08 11:22:00 [WARN],SRV-004, DDoS ,30
INC-00579,2025-12-27_04:02:00 [ERROR],SRV-001,Insider_Threat,22
INC-00580,2025-11-16 00:44:00 [WARN],SRV-002,Malware_Dropper,121
INC-00581,2025-04-06 22:54:00 [WARN],SRV-006,Zero_Day,94
INC-00582,2025-05-02 18:31:00 [WARN],SRV-007, Brute_Force,135
INC-00583,2025-08-21 23:30:00 [WARN],SRV-003,Phishing,86
INC-00584,2025-10-09 21:38:00 [WARN],SRV-003,ransomware,2
INC-00585,2025-11-23 10:22:00 [WARN],SRV-002,Malware_Dropper,115
INC-00586,2025-10-19 20:08:00 [WARN],SRV-003, DDoS ,85
INC-00587,2025-10-26 13:13:00 [WARN],SRV-002, DDoS ,134 hrs
INC-00588,2025-02-08 06:30:00 [WARN],SRV-008, DDoS ,91
INC-00589,2025-06-20 07:22:00 [WARN],SRV-004,Cross_Site_Scripting,6
INC-00590,2025-01-24 08:24:00 [WARN],SRV-004,Phishing,116
INC-00591,2025-08-17_14:17:00 [ERROR],SRV-007,Insider_Threat,28
INC-00592,2025-10-18 04:39:00 [WARN],SRV-007, Brute_Force,79
INC-00593,2025-12-24 09:32:00 [WARN],SRV-001,Malware_Dropper,90
INC-00594,2025-04-24 03:56:00 [WARN],SRV-003,Malware_Dropper,82
INC-00595,2025-02-21 04:20:00 [WARN],SRV-008,Insider_Threat,
INC-00596,2025-07-21 01:58:00 [WARN],SRV-006,Zero_Day,140
INC-00597,2025-03-01 08:26:00 [WARN],SRV-001,Phishing,14
INC-00598,2025-08-13 00:04:00 [WARN],SRV-005,Phishing,133
INC-00599,2025-02-26 12:17:00 [WARN],SRV-002, DDoS ,92
INC-00600,2025-07-27 16:38:00 [WARN],SRV-004,Ransomware,22
INC-00601,2025-01-26 22:18:00 [WARN],SRV-003,cross_site_scripting,64
INC-00602,2025-01-30_08:47:00 [ERROR],SRV-004,Cross_Site_Scripting,119
INC-00603,2025-06-20 21:04:00 [WARN],SRV-002,Insider_Threat,148
INC-00604,2025-01-26 02:11:00 [WARN],SRV-006,Cross_Site_Scripting,69
INC-00605,2025-11-19 09:28:00 [WARN],SRV-006,Insider_Threat,126
INC-00606,2025-11-09_20:51:00 [ERROR],SRV-003, SQL_Injection ,115 hrs
INC-00607,2025-04-10 19:51:00 [WARN],SRV-007,Ransomware,70
INC-00608,2025-10-17 18:57:00 [WARN],SRV-008,Ransomware,148
INC-00609,2025-09-28 16:42:00 [WARN],SRV-008, SQL_Injection ,73
INC-00610,2025-11-02 21:38:00 [WARN],SRV-007, DDoS ,145
INC-00611,2025-08-23 17:23:00 [WARN],SRV-002,Zero_Day,61
INC-00612,2025-02-22 14:59:00 [WARN],SRV-006, DDoS ,44
INC-00613,2025-07-01 19:47:00 [WARN],SRV-001,ransomware,5
INC-00614,2025-12-04 14:11:00 [WARN],SRV-002,Cross_Site_Scripting,124
INC-00615,2025-10-27 19:43:00 [WARN],SRV-007,Malware_Dropper,21
INC-00616,2025-06-02 15:14:00 [WARN],SRV-008,Malware_Dropper,10
INC-00617,2025-03-06 11:13:00 [WARN],SRV-006,Cross_Site_Scripting,57
INC-00618,2025-09-14 19:22:00 [WARN],SRV-005, brute_force,4
INC-00619,2025-08-02 19:05:00 [WARN],SRV-003, Brute_Force,105
INC-00620,2025-03-29 20:52:00 [WARN],SRV-003, DDoS ,128
INC-00621,2025-04-28 16:20:00 [WARN],SRV-008, ddos ,116
INC-00622,2025-10-06 11:07:00 [WARN],SRV-007,insider_threat,130
INC-00623,2025-08-01 23:53:00 [WARN],SRV-007,insider_threat,147
INC-00624,2025-02-13 01:20:00 [WARN],SRV-004,Zero_Day,127
INC-00625,2025-04-17 05:19:00 [WARN],SRV-008, DDoS ,97
INC-00626,2025-02-25_15:40:00 [ERROR],SRV-002,Ransomware,58
INC-00627,2025-01-28 23:44:00 [WARN],SRV-001, SQL_Injection ,78
INC-00628,2025-11-11 21:44:00 [WARN],SRV-004,Phishing,112
INC-00629,2025-04-22 09:57:00 [WARN],SRV-004, SQL_Injection ,150
INC-00630,2025-05-06 06:15:00 [WARN],SRV-001, Brute_Force,78
INC-00631,2025-11-12 23:33:00 [WARN],SRV-007, DDoS ,120
INC-00632,2025-10-20 14:49:00 [WARN],SRV-007,phishing,65
INC-00633,2025-12-21 03:51:00 [WARN],SRV-007,Ransomware,142
INC-00634,2025-01-23 11:21:00 [WARN],SRV-007,Zero_Day,134
INC-00635,2025-12-06 16:58:00 [WARN],SRV-001, sql_injection ,98
INC-00636,2025-03-09_04:53:00 [ERROR],SRV-007,Zero_Day,34
INC-00637,2025-09-29 22:25:00 [WARN],SRV-004,zero_day,92
INC-00638,2025-03-17 08:42:00 [WARN],SRV-002, Brute_Force,86
INC-00639,2025-10-02 09:26:00 [WARN],SRV-008,Insider_Threat,67
INC-00640,2025-02-24 14:11:00 [WARN],SRV-008, sql_injection ,3
INC-00641,2025-05-27 14:40:00 [WARN],SRV-008, sql_injection ,29
INC-00642,2025-09-03 22:33:00 [WARN],SRV-005,Malware_Dropper,136
INC-00643,2025-06-09 00:43:00 [WARN],SRV-001,cross_site_scripting,36
INC-00644,2025-01-07 05:07:00 [WARN],SRV-004, Brute_Force,86
INC-00645,2025-05-07 20:32:00 [WARN],SRV-004,Zero_Day,82
INC-00646,2025-09-17 18:03:00 [WARN],SRV-008, DDoS ,106
INC-00647,2025-05-29 08:53:00 [WARN],SRV-003,Insider_Threat,43
INC-00648,2025-09-15 04:50:00 [WARN],SRV-002, sql_injection ,112
INC-00649,2025-04-29 23:00:00 [WARN],SRV-008,Malware_Dropper,137
INC-00650,2025-02-09 10:01:00 [WARN],SRV-005,Malware_Dropper,78
INC-00651,2025-12-13_11:19:00 [ERROR],SRV-007, DDoS ,97
INC-00652,2025-09-05 15:43:00 [WARN],SRV-005,Ransomware,101
INC-00653,2025-11-21 11:39:00 [WARN],SRV-006,insider_threat,42
INC-00654,2025-06-27 12:51:00 [WARN],SRV-005,Insider_Threat,106
INC-00655,2025-12-13 04:19:00 [WARN],SRV-007,Malware_Dropper,111 hrs
INC-00656,2025-04-19 21:21:00 [WARN],SRV-005,Cross_Site_Scripting,2
INC-00657,2025-09-02 21:01:00 [WARN],SRV-008,Cross_Site_Scripting,93
INC-00658,2025-02-15 08:18:00 [WARN],SRV-003,Cross_Site_Scripting,65
INC-00659,2025-06-25 21:25:00 [WARN],SRV-006,Phishing,44 hrs
INC-00660,2025-07-16 05:39:00 [WARN],SRV-003,Phishing,17
INC-00661,2025-05-23 22:27:00 [WARN],SRV-008,Ransomware,11
INC-00662,2025-11-05 23:19:00 [WARN],SRV-005, SQL_Injection ,10
INC-00663,2025-05-13 19:05:00 [WARN],SRV-006,Ransomware,46
INC-00664,2025-04-25 20:24:00 [WARN],SRV-007,Cross_Site_Scripting,145
INC-00665,2025-09-01 20:53:00 [WARN],SRV-006,Cross_Site_Scripting,122
INC-00666,2025-11-28 21:15:00 [WARN],SRV-001, DDoS ,130
INC-00667,2025-09-18_00:48:00 [ERROR],SRV-005, DDoS ,53
INC-00668,2025-06-08 10:46:00 [WARN],SRV-003, DDoS ,149
INC-00669,2025-08-14 11:13:00 [WARN],SRV-002,Ransomware,34
INC-00670,2025-02-12 03:16:00 [WARN],SRV-004,Insider_Threat,76
INC-00671,2025-05-14 15:12:00 [WARN],SRV-006,Insider_Threat,64
INC-00672,2025-11-30 12:54:00 [WARN],SRV-003, Brute_Force,105
INC-00673,2025-07-25 17:11:00 [WARN],SRV-001,ransomware,126
INC-00674,2025-11-23_20:31:00 [ERROR],SRV-006,cross_site_scripting,121
INC-00675,2025-02-05 03:33:00 [WARN],SRV-006, brute_force,62
INC-00676,2025-07-05_16:02:00 [ERROR],SRV-001, Brute_Force,135
INC-00677,2025-05-26 03:57:00 [WARN],SRV-003, sql_injection ,69
INC-00678,2025-02-20 15:58:00 [WARN],SRV-006,Zero_Day,51
INC-00679,2025-03-21 05:27:00 [WARN],SRV-005,Phishing,142
INC-00680,2025-06-29 04:31:00 [WARN],SRV-004, DDoS ,110
INC-00681,2025-05-18 00:25:00 [WARN],SRV-003,phishing,
INC-00682,2025-05-11 15:29:00 [WARN],SRV-002,Malware_Dropper,97
INC-00683,2025-12-23 22:53:00 [WARN],SRV-007, brute_force,110
INC-00684,2025-07-25 18:37:00 [WARN],SRV-003,Malware_Dropper,17
INC-00685,2025-03-13 22:43:00 [WARN],SRV-003,Zero_Day,36
INC-00686,2025-03-15 21:13:00 [WARN],SRV-002, DDoS ,69
INC-00687,2025-08-08_03:11:00 [ERROR],SRV-008, DDoS ,82
INC-00688,2025-02-01_16:00:00 [ERROR],SRV-006,malware_dropper,148
INC-00689,2025-09-04_02:28:00 [ERROR],SRV-002,Zero_Day,43
INC-00690,2025-12-13 22:22:00 [WARN],SRV-006,Insider_Threat,145
INC-00691,2025-01-16 03:07:00 [WARN],SRV-006,Insider_Threat,128
INC-00692,2025-06-20 19:31:00 [WARN],SRV-005,Phishing,23
INC-00693,2025-10-04 13:30:00 [WARN],SRV-001,Cross_Site_Scripting,39
INC-00694,2025-07-16 01:18:00 [WARN],SRV-002,Zero_Day,21
INC-00695,2025-10-14 23:23:00 [WARN],SRV-008,Ransomware,139
INC-00696,2025-11-30 21:57:00 [WARN],SRV-007,Phishing,142
INC-00697,2025-05-03 19:26:00 [WARN],SRV-006, SQL_Injection ,91
INC-00698,2025-10-25 08:29:00 [WARN],SRV-003, DDoS ,111
INC-00699,2025-01-11 23:42:00 [WARN],SRV-002, Brute_Force,4
INC-00700,2025-04-27 09:32:00 [WARN],SRV-003,zero_day,85
INC-00701,2025-01-10 17:13:00 [WARN],SRV-004, sql_injection ,32
INC-00702,2025-09-29 09:09:00 [WARN],SRV-004,phishing,50
INC-00703,2025-11-18 16:10:00 [WARN],SRV-005,Malware_Dropper,77
INC-00704,2025-04-02 07:21:00 [WARN],SRV-003,Cross_Site_Scripting,50
